,id,country_id,season,stage,date,hometeam_id,awayteam_id,home_goal,away_goal
4932,9887,7809,2014/2015,33,2015-05-16 00:00:00+00:00,10269,9790,2,1
4933,9888,7809,2014/2015,34,2015-05-23 00:00:00+00:00,9823,9905,2,0
4934,9889,7809,2014/2015,34,2015-05-23 00:00:00+00:00,9789,8697,3,2
4935,9890,7809,2014/2015,34,2015-05-23 00:00:00+00:00,9788,8406,1,3
4936,9891,7809,2014/2015,34,2015-05-23 00:00:00+00:00,8226,8177,2,1
4937,9892,7809,2014/2015,34,2015-05-23 00:00:00+00:00,9904,8358,2,1
4938,9893,7809,2014/2015,34,2015-05-23 00:00:00+00:00,9810,8178,2,1
4939,9894,7809,2014/2015,34,2015-05-23 00:00:00+00:00,9790,10189,2,0
4940,9895,7809,2014/2015,34,2015-05-23 00:00:00+00:00,8722,8721,2,2
4941,9896,7809,2014/2015,34,2015-05-23 00:00:00+00:00,8460,10269,1,2
4942,9897,7809,2014/2015,4,2014-09-20 00:00:00+00:00,10189,9810,2,2
4943,9898,7809,2014/2015,4,2014-09-21 00:00:00+00:00,8721,8178,4,1
4944,9899,7809,2014/2015,4,2014-09-20 00:00:00+00:00,9905,9789,2,0
4945,9900,7809,2014/2015,4,2014-09-20 00:00:00+00:00,8406,8697,4,2
4946,9901,7809,2014/2015,4,2014-09-19 00:00:00+00:00,8358,8177,2,2
4947,9902,7809,2014/2015,4,2014-09-20 00:00:00+00:00,10269,8226,0,2
4948,9903,7809,2014/2015,4,2014-09-20 00:00:00+00:00,9790,9823,0,0
4949,9904,7809,2014/2015,4,2014-09-21 00:00:00+00:00,8722,9788,0,0
4950,9905,7809,2014/2015,4,2014-09-20 00:00:00+00:00,8460,9904,2,0
4951,9906,7809,2014/2015,5,2014-09-23 00:00:00+00:00,9823,8460,4,0
4952,9907,7809,2014/2015,5,2014-09-24 00:00:00+00:00,9789,10269,2,2
4953,9908,7809,2014/2015,5,2014-09-24 00:00:00+00:00,8178,8406,1,0
4954,9909,7809,2014/2015,5,2014-09-24 00:00:00+00:00,9788,9790,1,0
4955,9910,7809,2014/2015,5,2014-09-23 00:00:00+00:00,8226,8358,3,3
4956,9911,7809,2014/2015,5,2014-09-24 00:00:00+00:00,9904,8722,1,0
4957,9912,7809,2014/2015,5,2014-09-24 00:00:00+00:00,8177,8721,1,0
4958,9913,7809,2014/2015,5,2014-09-23 00:00:00+00:00,8697,10189,0,3
4959,9914,7809,2014/2015,5,2014-09-23 00:00:00+00:00,9810,9905,2,2
4960,9915,7809,2014/2015,6,2014-09-27 00:00:00+00:00,10189,9789,2,1
4961,9916,7809,2014/2015,6,2014-09-27 00:00:00+00:00,8721,8697,2,1
4962,9917,7809,2014/2015,6,2014-09-26 00:00:00+00:00,9905,8226,0,0
4963,9918,7809,2014/2015,6,2014-09-28 00:00:00+00:00,8406,8177,1,0
4964,9919,7809,2014/2015,6,2014-09-27 00:00:00+00:00,8358,8178,0,0
4965,9920,7809,2014/2015,6,2014-09-27 00:00:00+00:00,10269,9904,1,0
4966,9921,7809,2014/2015,6,2014-09-28 00:00:00+00:00,9790,9810,1,2
4967,9922,7809,2014/2015,6,2014-09-27 00:00:00+00:00,8722,9823,0,2
4968,9923,7809,2014/2015,6,2014-09-27 00:00:00+00:00,8460,9788,1,2
4969,9924,7809,2014/2015,7,2014-10-04 00:00:00+00:00,9823,9904,4,0
4970,9925,7809,2014/2015,7,2014-10-04 00:00:00+00:00,9789,9790,0,1
4971,9926,7809,2014/2015,7,2014-10-04 00:00:00+00:00,8178,8460,2,2
4972,9927,7809,2014/2015,7,2014-10-05 00:00:00+00:00,8721,8406,1,0
4973,9928,7809,2014/2015,7,2014-10-05 00:00:00+00:00,9788,9905,1,1
4974,9929,7809,2014/2015,7,2014-10-04 00:00:00+00:00,8226,10189,2,1
4975,9930,7809,2014/2015,7,2014-10-03 00:00:00+00:00,8177,10269,3,2
4976,9931,7809,2014/2015,7,2014-10-04 00:00:00+00:00,8697,8358,1,1
4977,9932,7809,2014/2015,7,2014-10-04 00:00:00+00:00,9810,8722,3,2
4978,9933,7809,2014/2015,8,2014-10-18 00:00:00+00:00,9823,8697,6,0
4979,9934,7809,2014/2015,8,2014-10-18 00:00:00+00:00,10189,8177,2,0
4980,9935,7809,2014/2015,8,2014-10-18 00:00:00+00:00,9905,8406,2,1
4981,9936,7809,2014/2015,8,2014-10-18 00:00:00+00:00,9904,9788,0,3
4982,9937,7809,2014/2015,8,2014-10-18 00:00:00+00:00,8358,8721,1,2
4983,9938,7809,2014/2015,8,2014-10-18 00:00:00+00:00,10269,8178,3,3
4984,9939,7809,2014/2015,8,2014-10-19 00:00:00+00:00,9790,8226,1,1
4985,9940,7809,2014/2015,8,2014-10-18 00:00:00+00:00,8722,9789,2,1
4986,9941,7809,2014/2015,8,2014-10-19 00:00:00+00:00,8460,9810,3,1
4987,9942,7809,2014/2015,9,2014-10-25 00:00:00+00:00,9789,9904,0,1
4988,9943,7809,2014/2015,9,2014-10-25 00:00:00+00:00,8178,10189,1,0
4989,9944,7809,2014/2015,9,2014-10-26 00:00:00+00:00,8721,9905,3,0
4990,9945,7809,2014/2015,9,2014-10-26 00:00:00+00:00,9788,9823,0,0
4991,9946,7809,2014/2015,9,2014-10-25 00:00:00+00:00,8406,8358,2,0
4992,9947,7809,2014/2015,9,2014-10-25 00:00:00+00:00,8226,8460,1,0
4993,9948,7809,2014/2015,9,2014-10-25 00:00:00+00:00,8177,9790,3,0
4994,9949,7809,2014/2015,9,2014-10-24 00:00:00+00:00,8697,8722,0,1
4995,9950,7809,2014/2015,9,2014-10-25 00:00:00+00:00,9810,10269,4,5
4996,11397,10257,2011/2012,1,2011-12-21 00:00:00+00:00,8524,9880,4,1
4997,11398,10257,2011/2012,1,2011-12-21 00:00:00+00:00,9857,8686,0,2
4998,11399,10257,2011/2012,1,2011-12-20 00:00:00+00:00,8529,8564,0,2
4999,11400,10257,2011/2012,1,2011-12-21 00:00:00+00:00,8636,9888,4,1
5000,11401,10257,2011/2012,1,2011-12-21 00:00:00+00:00,8543,8533,0,0
5001,11402,10257,2011/2012,1,2011-12-21 00:00:00+00:00,9875,10233,6,1
5002,11403,10257,2011/2012,1,2011-12-21 00:00:00+00:00,6269,8540,2,2
5003,11404,10257,2011/2012,1,2011-12-21 00:00:00+00:00,10167,8530,3,3
5004,11405,10257,2011/2012,1,2011-12-20 00:00:00+00:00,8551,8535,0,0
5005,11406,10257,2011/2012,1,2011-12-21 00:00:00+00:00,8600,9885,0,0
5006,11407,10257,2011/2012,10,2011-10-30 00:00:00+00:00,9857,8524,3,1
5007,11408,10257,2011/2012,10,2011-10-30 00:00:00+00:00,8529,8543,0,3
5008,11409,10257,2011/2012,10,2011-10-29 00:00:00+00:00,8530,9875,2,1
5009,11410,10257,2011/2012,10,2011-10-30 00:00:00+00:00,8535,10233,1,0
5010,11411,10257,2011/2012,10,2011-10-29 00:00:00+00:00,8636,9885,1,2
5011,11412,10257,2011/2012,10,2011-10-30 00:00:00+00:00,9888,6269,1,1
5012,11413,10257,2011/2012,10,2011-10-30 00:00:00+00:00,10167,9880,2,0
5013,11414,10257,2011/2012,10,2011-10-29 00:00:00+00:00,8686,8564,2,3
5014,11415,10257,2011/2012,10,2011-10-30 00:00:00+00:00,8551,8533,4,1
5015,11416,10257,2011/2012,10,2011-10-30 00:00:00+00:00,8600,8540,1,0
5016,11417,10257,2011/2012,11,2011-11-06 00:00:00+00:00,8524,8529,1,0
5017,11418,10257,2011/2012,11,2011-11-06 00:00:00+00:00,9880,9888,0,1
5018,11419,10257,2011/2012,11,2011-11-06 00:00:00+00:00,8533,8535,1,0
5019,11420,10257,2011/2012,11,2011-12-13 00:00:00+00:00,10233,8636,0,1
5020,11421,10257,2011/2012,11,2011-11-06 00:00:00+00:00,8543,10167,1,0
5021,11422,10257,2011/2012,11,2011-11-06 00:00:00+00:00,8564,8530,4,0
5022,11423,10257,2011/2012,11,2011-11-29 00:00:00+00:00,9875,9885,3,3
5023,11424,10257,2011/2012,11,2011-11-05 00:00:00+00:00,6269,8686,0,2
5024,11425,10257,2011/2012,11,2011-11-05 00:00:00+00:00,8540,9857,3,1
5025,11426,10257,2011/2012,11,2011-11-06 00:00:00+00:00,8600,8551,2,1
5026,11427,10257,2011/2012,12,2011-11-20 00:00:00+00:00,9857,9880,0,1
5027,11428,10257,2011/2012,12,2011-11-19 00:00:00+00:00,8535,8564,0,0
5028,11429,10257,2011/2012,12,2011-11-20 00:00:00+00:00,8530,8533,1,2
5029,11430,10257,2011/2012,12,2011-11-20 00:00:00+00:00,10233,6269,1,0
5030,11431,10257,2011/2012,12,2011-11-19 00:00:00+00:00,8636,8529,2,1
5031,11432,10257,2011/2012,12,2011-11-20 00:00:00+00:00,9885,8540,3,0
5032,11433,10257,2011/2012,12,2011-11-19 00:00:00+00:00,9875,8543,0,0
5033,11434,10257,2011/2012,12,2011-11-20 00:00:00+00:00,10167,8600,2,0
5034,11435,10257,2011/2012,12,2011-11-20 00:00:00+00:00,8686,9888,2,1
5035,11436,10257,2011/2012,12,2011-11-20 00:00:00+00:00,8551,8524,2,2
5036,11437,10257,2011/2012,13,2011-11-26 00:00:00+00:00,8524,9875,1,1
5037,11438,10257,2011/2012,13,2011-11-27 00:00:00+00:00,8529,9857,1,1
5038,11439,10257,2011/2012,13,2011-11-27 00:00:00+00:00,9880,10233,2,0
5039,11440,10257,2011/2012,13,2011-11-26 00:00:00+00:00,8543,9885,0,1
5040,11441,10257,2011/2012,13,2011-11-26 00:00:00+00:00,9888,8530,0,1
5041,11442,10257,2011/2012,13,2011-11-27 00:00:00+00:00,8564,8533,4,0
5042,11443,10257,2011/2012,13,2011-11-26 00:00:00+00:00,6269,10167,2,1
5043,11444,10257,2011/2012,13,2011-11-27 00:00:00+00:00,8540,8535,2,0
5044,11445,10257,2011/2012,13,2011-11-27 00:00:00+00:00,8551,8636,0,1
5045,11446,10257,2011/2012,13,2011-11-25 00:00:00+00:00,8600,8686,2,0
5046,11447,10257,2011/2012,14,2011-12-04 00:00:00+00:00,9857,8551,1,0
5047,11448,10257,2011/2012,14,2011-12-04 00:00:00+00:00,8530,8529,0,1
5048,11449,10257,2011/2012,14,2011-12-04 00:00:00+00:00,8533,8524,0,0
5049,11450,10257,2011/2012,14,2011-12-04 00:00:00+00:00,8535,8686,3,0
5050,11451,10257,2011/2012,14,2011-12-02 00:00:00+00:00,10233,8564,0,2
5051,11452,10257,2011/2012,14,2011-12-04 00:00:00+00:00,9885,9880,2,0
5052,11453,10257,2011/2012,14,2011-12-05 00:00:00+00:00,8543,6269,3,0
5053,11454,10257,2011/2012,14,2011-12-03 00:00:00+00:00,9875,9888,4,2
5054,11455,10257,2011/2012,14,2011-12-04 00:00:00+00:00,10167,8540,0,0
5055,11456,10257,2011/2012,14,2011-12-03 00:00:00+00:00,8636,8600,0,1
5056,11457,10257,2011/2012,15,2011-12-11 00:00:00+00:00,8524,8530,1,1
5057,11458,10257,2011/2012,15,2011-12-11 00:00:00+00:00,9857,8564,2,2
5058,11459,10257,2011/2012,15,2011-12-11 00:00:00+00:00,8529,10167,0,0
5059,11460,10257,2011/2012,15,2011-12-10 00:00:00+00:00,8636,8535,2,0
5060,11461,10257,2011/2012,15,2011-12-10 00:00:00+00:00,9888,8543,2,3
5061,11462,10257,2011/2012,15,2011-12-11 00:00:00+00:00,6269,9875,1,1
5062,11463,10257,2011/2012,15,2011-12-10 00:00:00+00:00,8540,9880,0,1
5063,11464,10257,2011/2012,15,2011-12-12 00:00:00+00:00,8686,9885,1,1
5064,11465,10257,2011/2012,15,2011-12-10 00:00:00+00:00,8551,10233,0,2
5065,11466,10257,2011/2012,15,2011-12-11 00:00:00+00:00,8600,8533,2,1
5066,11467,10257,2011/2012,16,2011-12-18 00:00:00+00:00,8530,8540,2,0
5067,11468,10257,2011/2012,16,2011-12-18 00:00:00+00:00,9880,8636,0,1
5068,11469,10257,2011/2012,16,2011-12-17 00:00:00+00:00,8533,8529,2,0
5069,11470,10257,2011/2012,16,2011-12-17 00:00:00+00:00,8535,8524,2,2
5070,11471,10257,2011/2012,16,2011-12-18 00:00:00+00:00,10233,9857,2,1
5071,11472,10257,2011/2012,16,2011-12-18 00:00:00+00:00,9885,6269,2,0
5072,11473,10257,2011/2012,16,2011-12-18 00:00:00+00:00,8543,8600,2,2
5073,11474,10257,2011/2012,16,2011-12-17 00:00:00+00:00,8564,8551,2,0
5074,11475,10257,2011/2012,16,2011-12-18 00:00:00+00:00,9875,8686,1,3
5075,11476,10257,2011/2012,16,2011-12-18 00:00:00+00:00,10167,9888,3,3
5076,11477,10257,2011/2012,17,2012-01-08 00:00:00+00:00,8524,8564,0,2
5077,11478,10257,2011/2012,17,2012-01-08 00:00:00+00:00,9857,8530,2,0
5078,11479,10257,2011/2012,17,2012-01-08 00:00:00+00:00,8529,10233,3,0
5079,11480,10257,2011/2012,17,2012-01-07 00:00:00+00:00,8636,10167,5,0
5080,11481,10257,2011/2012,17,2012-01-08 00:00:00+00:00,9888,9885,0,1
5081,11482,10257,2011/2012,17,2012-01-08 00:00:00+00:00,6269,8535,0,3
5082,11483,10257,2011/2012,17,2012-01-08 00:00:00+00:00,8540,9875,1,3
5083,11484,10257,2011/2012,17,2012-01-08 00:00:00+00:00,8686,8533,2,0
5084,11485,10257,2011/2012,17,2012-01-07 00:00:00+00:00,8551,8543,4,0
5085,11486,10257,2011/2012,17,2012-01-08 00:00:00+00:00,8600,9880,4,1
5086,11487,10257,2011/2012,18,2012-02-08 00:00:00+00:00,8530,8686,1,1
5087,11488,10257,2011/2012,18,2012-01-15 00:00:00+00:00,9880,6269,3,1
5088,11489,10257,2011/2012,18,2012-01-15 00:00:00+00:00,8533,8540,1,0
5089,11490,10257,2011/2012,18,2012-01-15 00:00:00+00:00,8535,9888,0,1
5090,11491,10257,2011/2012,18,2012-01-15 00:00:00+00:00,10233,8600,3,2
5091,11492,10257,2011/2012,18,2012-01-15 00:00:00+00:00,9885,8529,1,1
5092,11493,10257,2011/2012,18,2012-01-15 00:00:00+00:00,8543,8524,2,0
5093,11494,10257,2011/2012,18,2012-01-15 00:00:00+00:00,8564,8636,0,1
5094,11495,10257,2011/2012,18,2012-01-16 00:00:00+00:00,9875,9857,1,1
5095,11496,10257,2011/2012,18,2012-01-15 00:00:00+00:00,10167,8551,3,1
5096,11497,10257,2011/2012,19,2012-01-21 00:00:00+00:00,8524,9885,0,2
5097,11498,10257,2011/2012,19,2012-01-22 00:00:00+00:00,9857,10167,0,0
5098,11499,10257,2011/2012,19,2012-01-22 00:00:00+00:00,8529,8535,0,0
5099,11500,10257,2011/2012,19,2012-01-22 00:00:00+00:00,8636,8543,2,1
5100,11501,10257,2011/2012,19,2012-01-22 00:00:00+00:00,9888,8533,2,2
5101,11502,10257,2011/2012,19,2012-01-22 00:00:00+00:00,6269,8564,0,3
5102,11503,10257,2011/2012,19,2012-01-22 00:00:00+00:00,8540,10233,5,3
5103,11504,10257,2011/2012,19,2012-01-21 00:00:00+00:00,8686,9880,5,1
5104,11505,10257,2011/2012,19,2012-01-22 00:00:00+00:00,8551,9875,1,1
5105,11506,10257,2011/2012,19,2012-01-22 00:00:00+00:00,8600,8530,2,1
5106,11507,10257,2011/2012,2,2011-09-11 00:00:00+00:00,8530,8551,0,0
5107,11508,10257,2011/2012,2,2011-09-10 00:00:00+00:00,9880,9875,1,3
5108,11509,10257,2011/2012,2,2011-09-11 00:00:00+00:00,8533,6269,2,2
5109,11510,10257,2011/2012,2,2011-09-11 00:00:00+00:00,8535,9857,2,0
5110,11511,10257,2011/2012,2,2011-09-11 00:00:00+00:00,10233,8524,2,2
5111,11512,10257,2011/2012,2,2011-09-11 00:00:00+00:00,9885,10167,4,1
5112,11513,10257,2011/2012,2,2011-09-11 00:00:00+00:00,9888,8600,0,2
5113,11514,10257,2011/2012,2,2011-09-09 00:00:00+00:00,8564,8543,2,2
5114,11515,10257,2011/2012,2,2011-09-11 00:00:00+00:00,8540,8636,4,3
5115,11516,10257,2011/2012,2,2011-09-11 00:00:00+00:00,8686,8529,1,2
5116,11517,10257,2011/2012,20,2012-01-29 00:00:00+00:00,9880,8524,0,1
5117,11518,10257,2011/2012,20,2012-01-29 00:00:00+00:00,8686,9857,1,1
5118,11519,10257,2011/2012,20,2012-01-29 00:00:00+00:00,8564,8529,3,0
5119,11520,10257,2011/2012,20,2012-01-29 00:00:00+00:00,9888,8636,1,0
5120,11521,10257,2011/2012,20,2012-01-29 00:00:00+00:00,8533,8543,0,3
5121,11522,10257,2011/2012,20,2012-01-29 00:00:00+00:00,10233,9875,3,2
5122,11523,10257,2011/2012,20,2012-01-29 00:00:00+00:00,8540,6269,2,0
5123,11524,10257,2011/2012,20,2012-01-28 00:00:00+00:00,8530,10167,1,1
5124,11525,10257,2011/2012,20,2012-01-29 00:00:00+00:00,8535,8551,2,1
5125,11526,10257,2011/2012,20,2012-01-28 00:00:00+00:00,9885,8600,2,1
5126,11527,10257,2011/2012,21,2012-02-22 00:00:00+00:00,8551,8530,0,1
5127,11528,10257,2011/2012,21,2012-02-01 00:00:00+00:00,9875,9880,0,0
5128,11529,10257,2011/2012,21,2012-02-02 00:00:00+00:00,6269,8533,1,2
5129,11530,10257,2011/2012,21,2012-02-21 00:00:00+00:00,9857,8535,2,0
5130,11531,10257,2011/2012,21,2012-02-15 00:00:00+00:00,8524,10233,1,0
5131,11532,10257,2011/2012,21,2012-02-15 00:00:00+00:00,10167,9885,0,0
5132,11533,10257,2011/2012,21,2012-02-01 00:00:00+00:00,8600,9888,2,1
5133,11534,10257,2011/2012,21,2012-02-01 00:00:00+00:00,8543,8564,2,0
5134,11535,10257,2011/2012,21,2012-02-01 00:00:00+00:00,8636,8540,4,4
5135,11536,10257,2011/2012,21,2012-02-01 00:00:00+00:00,8529,8686,4,2
5136,11537,10257,2011/2012,22,2012-02-05 00:00:00+00:00,8540,8524,2,1
5137,11538,10257,2011/2012,22,2012-02-05 00:00:00+00:00,9888,9857,0,0
5138,11539,10257,2011/2012,22,2012-02-05 00:00:00+00:00,6269,8529,0,0
5139,11540,10257,2011/2012,22,2012-02-05 00:00:00+00:00,8686,8636,4,0
5140,11541,10257,2011/2012,22,2012-02-05 00:00:00+00:00,10233,8543,3,2
5141,11542,10257,2011/2012,22,2012-02-05 00:00:00+00:00,8564,9875,0,0
5142,11543,10257,2011/2012,22,2012-02-05 00:00:00+00:00,8533,10167,1,2
5143,11544,10257,2011/2012,22,2012-02-05 00:00:00+00:00,9885,8551,0,0
5144,11545,10257,2011/2012,22,2012-02-05 00:00:00+00:00,8535,8600,3,2
5145,11546,10257,2011/2012,23,2012-02-09 00:00:00+00:00,8543,9880,3,2
5146,11547,10257,2011/2012,23,2012-02-13 00:00:00+00:00,9875,8533,2,0
5147,11548,10257,2011/2012,23,2012-02-12 00:00:00+00:00,8530,10233,4,0
5148,11549,10257,2011/2012,23,2012-02-12 00:00:00+00:00,8524,9888,0,0
5149,11550,10257,2011/2012,23,2012-02-11 00:00:00+00:00,8600,8564,1,2
5150,11551,10257,2011/2012,23,2012-02-12 00:00:00+00:00,8636,6269,0,1
5151,11552,10257,2011/2012,23,2012-02-11 00:00:00+00:00,8529,8540,2,1
5152,11553,10257,2011/2012,23,2012-02-13 00:00:00+00:00,8551,8686,1,0
5153,11554,10257,2011/2012,24,2012-02-19 00:00:00+00:00,6269,8524,0,0
5154,11555,10257,2011/2012,24,2012-02-17 00:00:00+00:00,8636,9857,0,3
5155,11556,10257,2011/2012,24,2012-02-19 00:00:00+00:00,8600,8529,0,0
5156,11557,10257,2011/2012,24,2012-02-18 00:00:00+00:00,9885,8530,3,1
5157,11558,10257,2011/2012,24,2012-02-19 00:00:00+00:00,10233,8533,0,1
5158,11559,10257,2011/2012,24,2012-02-19 00:00:00+00:00,8540,8543,5,1
5159,11560,10257,2011/2012,24,2012-02-19 00:00:00+00:00,9880,8564,1,3
5160,11561,10257,2011/2012,24,2012-02-17 00:00:00+00:00,8535,9875,0,3
5161,11562,10257,2011/2012,24,2012-02-19 00:00:00+00:00,8686,10167,1,0
5162,11563,10257,2011/2012,24,2012-02-19 00:00:00+00:00,9888,8551,4,1
5163,11564,10257,2011/2012,25,2012-02-26 00:00:00+00:00,8533,9880,1,0
5164,11565,10257,2011/2012,25,2012-02-26 00:00:00+00:00,8543,8535,1,0
5165,11566,10257,2011/2012,25,2012-02-26 00:00:00+00:00,9875,8636,1,0
5166,11567,10257,2011/2012,25,2012-02-25 00:00:00+00:00,8564,9885,1,1
5167,11568,10257,2011/2012,25,2012-02-26 00:00:00+00:00,8529,9888,1,2
5168,11569,10257,2011/2012,25,2012-02-26 00:00:00+00:00,8530,6269,3,1
5169,11570,10257,2011/2012,25,2012-02-26 00:00:00+00:00,8551,8540,4,1
5170,11571,10257,2011/2012,25,2012-02-25 00:00:00+00:00,10233,10167,2,2
5171,11572,10257,2011/2012,25,2012-02-26 00:00:00+00:00,8524,8686,4,1
5172,11573,10257,2011/2012,25,2012-02-26 00:00:00+00:00,9857,8600,1,3
5173,11574,10257,2011/2012,26,2012-03-03 00:00:00+00:00,9885,8533,1,1
5174,11575,10257,2011/2012,26,2012-03-03 00:00:00+00:00,8540,8564,0,4
5175,11576,10257,2011/2012,26,2012-03-04 00:00:00+00:00,10167,9875,1,2
5176,11577,10257,2011/2012,27,2012-03-09 00:00:00+00:00,9875,8529,6,3
5177,11578,10257,2011/2012,27,2012-03-09 00:00:00+00:00,8533,8636,0,2
5178,11579,10257,2011/2012,27,2012-03-10 00:00:00+00:00,8540,8686,0,1
5179,11580,10257,2011/2012,28,2012-03-18 00:00:00+00:00,8636,8524,0,0
5180,11581,10257,2011/2012,28,2012-03-18 00:00:00+00:00,8529,9880,3,0
5181,11582,10257,2011/2012,28,2012-03-18 00:00:00+00:00,9857,8533,2,2
5182,11583,10257,2011/2012,28,2012-03-19 00:00:00+00:00,8686,10233,1,0
5183,11584,10257,2011/2012,28,2012-03-17 00:00:00+00:00,8535,9885,0,5
5184,11585,10257,2011/2012,28,2012-03-18 00:00:00+00:00,8530,8543,1,0
5185,11586,10257,2011/2012,28,2012-03-17 00:00:00+00:00,10167,8564,0,2
5186,11587,10257,2011/2012,28,2012-03-18 00:00:00+00:00,8600,9875,2,2
5187,11588,10257,2011/2012,28,2012-03-18 00:00:00+00:00,8551,6269,0,2
5188,11589,10257,2011/2012,28,2012-03-18 00:00:00+00:00,9888,8540,1,1
5189,11590,10257,2011/2012,29,2012-03-25 00:00:00+00:00,8524,9857,2,0
5190,11591,10257,2011/2012,29,2012-03-25 00:00:00+00:00,8543,8529,1,0
5191,11592,10257,2011/2012,29,2012-03-25 00:00:00+00:00,10233,8535,2,2
5192,11593,10257,2011/2012,29,2012-03-25 00:00:00+00:00,9885,8636,2,0
5193,11594,10257,2011/2012,29,2012-03-25 00:00:00+00:00,6269,9888,0,0
5194,11595,10257,2011/2012,29,2012-03-25 00:00:00+00:00,9880,10167,2,2
5195,11596,10257,2011/2012,29,2012-03-24 00:00:00+00:00,8564,8686,2,1
5196,11597,10257,2011/2012,29,2012-03-25 00:00:00+00:00,8533,8551,1,1
5197,11598,10257,2011/2012,29,2012-03-24 00:00:00+00:00,8540,8600,1,1
5198,11599,10257,2011/2012,3,2011-09-18 00:00:00+00:00,8524,8540,1,0
5199,11600,10257,2011/2012,3,2011-09-18 00:00:00+00:00,9857,9888,0,2
5200,11601,10257,2011/2012,3,2011-09-17 00:00:00+00:00,8529,6269,2,1
5201,11602,10257,2011/2012,3,2011-09-18 00:00:00+00:00,8530,9880,1,0
5202,11603,10257,2011/2012,3,2011-09-17 00:00:00+00:00,8636,8686,0,0
5203,11604,10257,2011/2012,3,2011-09-18 00:00:00+00:00,8543,10233,1,2
5204,11605,10257,2011/2012,3,2011-09-18 00:00:00+00:00,9875,8564,3,1
5205,11606,10257,2011/2012,3,2011-09-18 00:00:00+00:00,10167,8533,2,1
5206,11607,10257,2011/2012,3,2011-09-18 00:00:00+00:00,8551,9885,0,1
5207,11608,10257,2011/2012,3,2011-09-18 00:00:00+00:00,8600,8535,2,0
5208,11609,10257,2011/2012,30,2012-04-01 00:00:00+00:00,8636,10233,5,4
5209,11610,10257,2011/2012,30,2012-03-31 00:00:00+00:00,10167,8543,3,1
5210,11611,10257,2011/2012,30,2012-03-31 00:00:00+00:00,8530,8564,1,1
5211,11612,10257,2011/2012,30,2012-04-01 00:00:00+00:00,8686,6269,5,2
5212,11613,10257,2011/2012,30,2012-04-01 00:00:00+00:00,9857,8540,1,3
5213,11614,10257,2011/2012,30,2012-04-01 00:00:00+00:00,8551,8600,1,0
5214,11615,10257,2011/2012,31,2012-04-07 00:00:00+00:00,9880,9857,0,0
5215,11616,10257,2011/2012,31,2012-04-07 00:00:00+00:00,8533,8530,3,2
5216,11617,10257,2011/2012,31,2012-04-07 00:00:00+00:00,8564,8535,1,2
5217,11618,10257,2011/2012,31,2012-04-07 00:00:00+00:00,6269,10233,1,1
5218,11619,10257,2011/2012,31,2012-04-07 00:00:00+00:00,8529,8636,2,2
5219,11620,10257,2011/2012,31,2012-04-07 00:00:00+00:00,8540,9885,0,2
5220,11621,10257,2011/2012,31,2012-04-07 00:00:00+00:00,8543,9875,3,1
5221,11622,10257,2011/2012,31,2012-04-07 00:00:00+00:00,8600,10167,3,1
5222,11623,10257,2011/2012,31,2012-04-07 00:00:00+00:00,9888,8686,4,2
5223,11624,10257,2011/2012,31,2012-04-07 00:00:00+00:00,8524,8551,1,2
5224,11625,10257,2011/2012,32,2012-04-11 00:00:00+00:00,9875,8524,1,3
5225,11626,10257,2011/2012,32,2012-04-12 00:00:00+00:00,9857,8529,1,0
5226,11627,10257,2011/2012,32,2012-04-11 00:00:00+00:00,10233,9880,1,1
5227,11628,10257,2011/2012,32,2012-04-11 00:00:00+00:00,9885,8543,2,1
5228,11629,10257,2011/2012,32,2012-04-11 00:00:00+00:00,8530,9888,1,2
5229,11630,10257,2011/2012,32,2012-04-10 00:00:00+00:00,8533,8564,0,1
5230,11631,10257,2011/2012,32,2012-04-11 00:00:00+00:00,10167,6269,2,0
5231,11632,10257,2011/2012,32,2012-04-11 00:00:00+00:00,8535,8540,0,0
5232,11633,10257,2011/2012,32,2012-04-11 00:00:00+00:00,8636,8551,2,1
5233,11634,10257,2011/2012,32,2012-04-11 00:00:00+00:00,8686,8600,3,1
5234,11635,10257,2011/2012,33,2012-04-25 00:00:00+00:00,8551,9857,1,1
5235,11636,10257,2011/2012,33,2012-04-24 00:00:00+00:00,8529,8530,3,0
5236,11637,10257,2011/2012,33,2012-04-24 00:00:00+00:00,8524,8533,1,0
5237,11638,10257,2011/2012,33,2012-04-25 00:00:00+00:00,8686,8535,1,2
5238,11639,10257,2011/2012,33,2012-04-25 00:00:00+00:00,8564,10233,1,0
5239,11640,10257,2011/2012,33,2012-04-25 00:00:00+00:00,8600,8636,1,3
5240,11641,10257,2011/2012,33,2012-04-25 00:00:00+00:00,9880,9885,0,1
5241,11642,10257,2011/2012,33,2012-04-25 00:00:00+00:00,6269,8543,2,1
5242,11643,10257,2011/2012,33,2012-04-25 00:00:00+00:00,9888,9875,0,2
5243,11644,10257,2011/2012,33,2012-04-25 00:00:00+00:00,8540,10167,1,2
5244,11645,10257,2011/2012,34,2012-04-21 00:00:00+00:00,8530,8524,2,0
5245,11646,10257,2011/2012,34,2012-04-22 00:00:00+00:00,8564,9857,1,1
5246,11647,10257,2011/2012,34,2012-04-21 00:00:00+00:00,10167,8529,3,0
5247,11648,10257,2011/2012,34,2012-04-22 00:00:00+00:00,8535,8636,0,0
5248,11649,10257,2011/2012,34,2012-04-22 00:00:00+00:00,8543,9888,1,1
